Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
Minnesota,US,48.77501878,-95.81079919,3/26/20,0,0
Montana,US,46.23397237,-106.729288,3/26/20,0,0
Ohio,US,39.33705391,-83.06000914,3/26/20,0,0
Colorado,US,40.48596505,-106.9905548,3/26/20,9,0
Kentucky,US,38.19484205,-83.42088935,3/26/20,0,0
North Carolina,US,35.64003916,-80.52446628,3/26/20,12,0
Texas,US,31.8314342,-99.97616148,3/26/20,0,0
Indiana,US,39.62002287,-85.4655599,3/26/20,1,0
Kansas,US,38.52275276,-99.30863983,3/26/20,0,0
Texas,US,32.10773545,-94.76176432,3/26/20,2,0
Wisconsin,US,45.47498854,-91.1333012,3/26/20,0,0
Alabama,US,32.28725256,-85.18415324,3/26/20,1,0
Kansas,US,38.91462787,-98.76254297,3/26/20,0,0
Kentucky,US,36.99308373,-85.06070117,3/26/20,0,0
Virginia,US,36.9302832,-82.10095486,3/26/20,0,0
North Carolina,US,35.40114178,-81.92112099,3/26/20,0,0
Tennessee,US,35.84591405,-86.4107263,3/26/20,27,0
Vermont,US,43.57723578,-73.03741676,3/26/20,5,0
Louisiana,US,31.56388699,-93.55433981,3/26/20,0,0
Texas,US,31.34318809,-93.85440451,3/26/20,0,0
Iowa,US,42.38624071,-95.10547892,3/26/20,0,0
California,US,38.45106826,-121.3425374,3/26/20,113,5
Maine,US,43.95415864,-69.85074999,3/26/20,4,0
Michigan,US,43.33433923,-84.0513121,3/26/20,10,0
Colorado,US,38.08054629,-106.282466,3/26/20,0,0
New Jersey,US,39.58719656,-75.3469663,3/26/20,2,0
Virginia,US,37.2836193,-80.06219455,3/26/20,0,0
Arkansas,US,34.64916145,-92.67583224,3/26/20,4,0
Illinois,US,37.75332999,-88.54119706,3/26/20,0,0
Kansas,US,38.78369175,-97.65185177,3/26/20,0,0
Missouri,US,39.13734288,-93.20259964,3/26/20,0,0
Nebraska,US,40.52418865,-97.14085859,3/26/20,0,0
Utah,US,40.66616532,-111.9216011,3/26/20,178,0
South Carolina,US,34.00795823,-81.72713237,3/26/20,1,0
North Carolina,US,34.98820368,-78.36914061,3/26/20,1,0
Texas,US,31.39457611,-94.17000399,3/26/20,0,0
California,US,36.60308176,-121.069975,3/26/20,9,1
California,US,34.84060306,-116.1774685,3/26/20,54,2
California,US,33.03484597,-116.7365326,3/26/20,293,3
California,US,37.75215114,-122.4385672,3/26/20,223,2
Texas,US,30.57933681,-95.16260304,3/26/20,0,0
California,US,37.93433732,-121.2730061,3/26/20,71,3
Colorado,US,37.76248981,-107.6763289,3/26/20,0,0
New Mexico,US,36.50838318,-108.320437,3/26/20,8,0
Utah,US,37.62762978,-109.8033714,3/26/20,0,0
Washington,US,48.60182783,-122.96745,3/26/20,2,0
California,US,35.38822029,-120.4039028,3/26/20,54,0
California,US,37.4228808,-122.3275546,3/26/20,195,5
Colorado,US,38.00450883,-108.4020725,3/26/20,1,0
New Mexico,US,35.48014807,-104.8163562,3/26/20,1,0
Texas,US,28.00880118,-97.51763891,3/26/20,2,0
Texas,US,31.1577796,-98.81758731,3/26/20,0,0
South Dakota,US,44.02351092,-98.0909816,3/26/20,0,0
Montana,US,47.67657534,-115.1329916,3/26/20,0,0
New Mexico,US,35.68862401,-106.8687803,3/26/20,8,0
Ohio,US,41.35624126,-83.137872,3/26/20,1,0
Illinois,US,39.75836914,-89.65872023,3/26/20,5,1
Michigan,US,43.42406072,-82.82055898,3/26/20,1,0
Utah,US,39.37231946,-111.5758676,3/26/20,0,0
California,US,34.65329488,-120.0188492,3/26/20,26,0
California,US,37.23104908,-121.6970462,3/26/20,542,19
Arizona,US,31.52508998,-110.8479088,3/26/20,2,0
California,US,37.05580291,-122.0066524,3/26/20,25,0
New Mexico,US,35.50708973,-105.9774716,3/26/20,17,0
Florida,US,30.6934145,-87.02458128,3/26/20,9,1
Florida,US,27.18546175,-82.33174248,3/26/20,34,1
New York,US,43.10904162,-73.86653895,3/26/20,73,0
North Dakota,US,46.10830372,-97.63217159,3/26/20,0,0
Nebraska,US,41.11314181,-96.11156432,3/26/20,8,0
Wisconsin,US,43.42574087,-89.94966132,3/26/20,7,0
Nebraska,US,41.2278103,-96.63773905,3/26/20,2,0
Wisconsin,US,45.87931905,-91.14504927,3/26/20,0,0
New York,US,42.81668777,-74.05278291,3/26/20,62,1
Texas,US,30.89740592,-100.5384842,3/26/20,0,0
Georgia,US,32.2654021,-84.31258912,3/26/20,0,0
New York,US,42.58831742,-74.4433903,3/26/20,2,0
Michigan,US,46.19235734,-86.19972234,3/26/20,0,0
Illinois,US,40.1571798,-90.61114163,3/26/20,0,0
Missouri,US,40.46921489,-92.52311943,3/26/20,0,0
New York,US,42.39184015,-76.8773299,3/26/20,0,0
Pennsylvania,US,40.70497338,-76.2150785,3/26/20,9,0
Ohio,US,38.80270163,-82.98907345,3/26/20,0,0
Missouri,US,40.45214695,-92.14709064,3/26/20,0,0
North Carolina,US,34.8386299,-79.4757978,3/26/20,1,0
Arkansas,US,34.85588887,-94.0632176,3/26/20,0,0
Illinois,US,39.6429169,-90.47814431,3/26/20,0,0
Indiana,US,38.68672078,-85.74627859,3/26/20,1,1
Iowa,US,41.63935978,-90.61959493,3/26/20,7,0
Kansas,US,38.48222076,-100.9066539,3/26/20,0,0
Kentucky,US,38.29622293,-84.5816631,3/26/20,1,0
Minnesota,US,44.6490231,-93.53340251,3/26/20,6,0
Mississippi,US,32.4067041,-89.53789439,3/26/20,4,0
Missouri,US,37.05588075,-89.56474493,3/26/20,1,0
Tennessee,US,36.42325673,-84.50360494,3/26/20,1,0
Virginia,US,36.71466456,-82.60171704,3/26/20,0,0
Nebraska,US,41.85070896,-103.7080986,3/26/20,0,0
Georgia,US,32.74976524,-81.60779441,3/26/20,0,0
Texas,US,32.74613808,-100.9162664,3/26/20,0,0
Arkansas,US,35.9109364,-92.69936482,3/26/20,2,0
Arkansas,US,35.19605503,-94.27162713,3/26/20,2,0
Colorado,US,40.87595412,-102.3519227,3/26/20,0,0
Kansas,US,37.6842718,-97.4608198,3/26/20,16,0
Florida,US,28.7158582,-81.24060348,3/26/20,37,0
Georgia,US,30.93464824,-84.86823924,3/26/20,2,0
Oklahoma,US,35.16478725,-96.61686741,3/26/20,0,0
New York,US,42.78081007,-76.82497064,3/26/20,0,0
Ohio,US,41.12351311,-83.12783209,3/26/20,1,0
Tennessee,US,35.36979721,-85.41022136,3/26/20,0,0
Oklahoma,US,35.49447108,-94.75463785,3/26/20,1,0
Arkansas,US,33.99780401,-94.2424869,3/26/20,1,0
Tennessee,US,35.78077323,-83.52244332,3/26/20,3,0
Utah,US,38.74837146,-111.8050275,3/26/20,0,0
Kansas,US,37.19324632,-100.8507201,3/26/20,0,0
Nebraska,US,40.87241834,-97.139673,3/26/20,0,0
Texas,US,32.73587756,-99.35401337,3/26/20,0,0
Missouri,US,37.15772072,-91.40190382,3/26/20,0,0
Mississippi,US,32.88149103,-90.8159538,3/26/20,0,0
Arkansas,US,36.16258158,-91.47819342,3/26/20,0,0
California,US,40.76391419,-122.0396884,3/26/20,3,1
Wisconsin,US,44.78902246,-88.76443896,3/26/20,0,0
Kansas,US,39.04100763,-95.7557264,3/26/20,4,0
Wisconsin,US,43.72099677,-87.94579284,3/26/20,7,0
Alabama,US,33.26879845,-86.66232561,3/26/20,52,0
Illinois,US,39.39133527,-88.80611122,3/26/20,0,0
Indiana,US,39.52305623,-85.7915857,3/26/20,2,0
Iowa,US,41.6850066,-95.31015553,3/26/20,0,0
Kentucky,US,38.21476019,-85.194223,3/26/20,0,0
Missouri,US,39.79742518,-92.07634971,3/26/20,1,0
Ohio,US,40.33163494,-84.20258189,3/26/20,1,0
Tennessee,US,35.1864775,-89.89692423,3/26/20,198,0
Texas,US,31.79211404,-94.14550696,3/26/20,1,0
Virginia,US,38.85905135,-78.56813762,3/26/20,3,0
Minnesota,US,45.44447208,-93.77617511,3/26/20,1,0
Kansas,US,39.35018161,-100.4418259,3/26/20,0,0
Montana,US,48.72085833,-104.503829,3/26/20,0,0
Nebraska,US,42.50284406,-102.4126613,3/26/20,0,0
North Dakota,US,47.57700669,-100.3426391,3/26/20,0,0
Wyoming,US,44.79048913,-106.8862389,3/26/20,4,0
Kansas,US,39.35147699,-101.7197624,3/26/20,0,0
Nebraska,US,41.22045983,-98.97588642,3/26/20,0,0
Oregon,US,45.41501554,-120.6827834,3/26/20,0,0
Texas,US,36.27751473,-101.8933156,3/26/20,0,0
Michigan,US,42.953928,-84.14585902,3/26/20,1,0
Idaho,US,47.35364087,-115.8916749,3/26/20,0,0
Minnesota,US,44.5796592,-94.23164924,3/26/20,1,0
California,US,39.57713498,-120.5200701,3/26/20,0,0
New Mexico,US,33.13028233,-107.1925893,3/26/20,0,0
Montana,US,45.90018933,-112.6620092,3/26/20,5,0
Kentucky,US,36.74058474,-86.58047435,3/26/20,1,0
Mississippi,US,31.91282117,-89.91716179,3/26/20,1,0
Iowa,US,43.08221074,-96.1767568,3/26/20,2,0
Nebraska,US,42.48932059,-103.7576544,3/26/20,0,0
North Dakota,US,46.11323337,-101.0440149,3/26/20,0,0
California,US,41.59198861,-122.5407434,3/26/20,3,0
Alaska,US,57.24124555,-135.3206587,3/26/20,0,0
Washington,US,48.48171488,-121.766131,3/26/20,78,1
Alaska,US,59.56149996,-135.3337748,3/26/20,0,0
Washington,US,46.02408726,-121.9164403,3/26/20,0,0
North Dakota,US,46.44737738,-103.4601547,3/26/20,0,0
Kansas,US,39.78516566,-98.78566062,3/26/20,0,0
Mississippi,US,32.01744532,-89.50644846,3/26/20,1,0
Tennessee,US,36.25359775,-85.95411046,3/26/20,0,0
Texas,US,32.37474036,-95.2717568,3/26/20,21,1
Virginia,US,36.84455636,-81.53344948,3/26/20,0,0
Washington,US,48.04615983,-121.7170703,3/26/20,778,18
Pennsylvania,US,40.77129231,-77.06840691,3/26/20,0,0
New Mexico,US,34.00715494,-106.9298354,3/26/20,2,0
California,US,38.26827353,-121.9357113,3/26/20,31,0
Maine,US,45.51229767,-69.95995554,3/26/20,0,0
Maryland,US,38.1163542,-75.75118623,3/26/20,1,0
New Jersey,US,40.56465737,-74.61683016,3/26/20,179,1
Pennsylvania,US,39.97172723,-79.02699593,3/26/20,2,0
Texas,US,32.22236802,-97.77403489,3/26/20,0,0
California,US,38.52746429,-122.8862506,3/26/20,37,1
Virginia,US,36.72231125,-77.10642712,3/26/20,0,0
Alaska,US,63.87692095,-143.2127643,3/26/20,0,0
Georgia,US,33.26310031,-84.28013991,3/26/20,11,0
South Carolina,US,34.92960077,-81.99225984,3/26/20,9,0
Indiana,US,38.01519732,-87.0079644,3/26/20,0,0
Kentucky,US,38.03223971,-85.32749335,3/26/20,1,0
South Dakota,US,44.93837606,-98.34626602,3/26/20,0,0
Washington,US,47.62113146,-117.4046494,3/26/20,67,0
Virginia,US,38.18574462,-77.655399,3/26/20,3,0
Louisiana,US,29.87761636,-89.51887093,3/26/20,28,1
Louisiana,US,29.90709658,-90.35555967,3/26/20,22,2
Missouri,US,38.77875681,-90.66662425,3/26/20,24,1
Alabama,US,33.71902176,-86.31029372,3/26/20,6,0
Illinois,US,38.46996033,-89.93063427,3/26/20,7,0
Michigan,US,42.92655373,-82.67937954,3/26/20,13,0
Missouri,US,38.03699437,-93.77631447,3/26/20,0,0
Wisconsin,US,45.03437474,-92.45000068,3/26/20,4,0
Arkansas,US,35.02201976,-90.74828138,3/26/20,0,0
Missouri,US,37.81214171,-90.47598685,3/26/20,2,0
Louisiana,US,30.82210324,-90.71013176,3/26/20,0,0
Louisiana,US,30.02531716,-90.80212061,3/26/20,29,1
Louisiana,US,30.12597499,-90.4753503,3/26/20,38,2
Florida,US,29.90096506,-81.43589967,3/26/20,33,1
Indiana,US,41.61756781,-86.29040834,3/26/20,21,0
Michigan,US,41.91441767,-85.52797979,3/26/20,0,0
Louisiana,US,30.59724262,-92.00135806,3/26/20,5,0
New York,US,44.4976179,-75.06550039,3/26/20,4,0
Minnesota,US,47.6048407,-92.46879855,3/26/20,5,0
Missouri,US,38.6377004,-90.4458375,3/26/20,173,2
Missouri,US,38.63555736,-90.24349225,3/26/20,69,1
Florida,US,27.37763908,-80.47106649,3/26/20,10,0
Louisiana,US,30.13112107,-91.61403569,3/26/20,2,0
Louisiana,US,29.69262097,-91.44702164,3/26/20,5,0
Maryland,US,38.30058422,-76.6062928,3/26/20,4,0
Louisiana,US,30.40942847,-89.95642711,3/26/20,89,1
Kansas,US,38.03100851,-98.71762001,3/26/20,0,0
Virginia,US,38.41758738,-77.45917053,3/26/20,11,0
California,US,37.55862499,-120.9970722,3/26/20,13,0
South Dakota,US,44.41381872,-100.7349153,3/26/20,0,0
North Carolina,US,35.31647813,-80.25093221,3/26/20,0,0
Kansas,US,37.56304714,-101.7843534,3/26/20,0,0
Nebraska,US,41.9169835,-97.19394708,3/26/20,0,0
Illinois,US,41.09309773,-89.79745866,3/26/20,0,0
North Dakota,US,46.80851182,-102.6576326,3/26/20,3,0
Ohio,US,40.81482476,-81.36437305,3/26/20,16,2
Indiana,US,41.27890281,-86.64686895,3/26/20,1,0
Texas,US,26.56150059,-98.73892358,3/26/20,1,0
Virginia,US,38.15965544,-79.05979937,3/26/20,0,0
Missouri,US,37.89090059,-90.1949941,3/26/20,0,0
Minnesota,US,45.55192576,-94.61078221,3/26/20,5,0
Minnesota,US,44.02240351,-93.22627088,3/26/20,5,0
North Dakota,US,47.45611548,-97.72728747,3/26/20,0,0
Georgia,US,34.55151201,-83.29405315,3/26/20,1,0
Oklahoma,US,34.48556989,-97.85141892,3/26/20,1,0
Texas,US,32.73553157,-98.83631615,3/26/20,0,0
Illinois,US,42.35129217,-89.662598,3/26/20,1,0
Texas,US,31.82781912,-101.0500746,3/26/20,0,0
Indiana,US,41.64423868,-85.00101094,3/26/20,0,0
New York,US,42.2689144,-77.3829924,3/26/20,11,0
Kansas,US,37.1923008,-101.3118967,3/26/20,0,0
Minnesota,US,45.58613007,-96.00163705,3/26/20,0,0
Washington,US,48.40035475,-117.8542701,3/26/20,2,0
Georgia,US,32.07996777,-84.83208037,3/26/20,0,0
Tennessee,US,36.50235092,-87.83920548,3/26/20,0,0
Montana,US,45.67071407,-109.3950061,3/26/20,0,0
Missouri,US,36.85571651,-89.9444155,3/26/20,1,0
North Carolina,US,36.4017975,-80.23893369,3/26/20,0,0
Arkansas,US,35.86251946,-92.15684085,3/26/20,1,0
Mississippi,US,30.79187949,-89.11547539,3/26/20,0,0
Missouri,US,36.75000327,-93.45256475,3/26/20,0,0
Texas,US,33.17906744,-100.2538401,3/26/20,0,0
Nevada,US,39.44875482,-119.5250207,3/26/20,0,0
Iowa,US,42.03621213,-93.46499005,3/26/20,2,0
New Hampshire,US,43.291833,-71.02336013,3/26/20,7,0
North Dakota,US,46.97962541,-98.95637318,3/26/20,0,0
Wyoming,US,42.76558279,-109.9130922,3/26/20,0,0
Massachusetts,US,42.3279514,-71.07850442,3/26/20,448,2
New York,US,40.88320119,-72.8012172,3/26/20,2735,22
Virginia,US,36.70155394,-76.63603554,3/26/20,1,0
Indiana,US,39.08952258,-87.41414469,3/26/20,1,0
Missouri,US,40.2099105,-93.11150106,3/26/20,0,0
New Hampshire,US,43.36094111,-72.22203125,3/26/20,1,0
New York,US,41.71579493,-74.76394559,3/26/20,53,0
Pennsylvania,US,41.44634738,-76.51246591,3/26/20,0,0
Tennessee,US,36.51240691,-82.30412917,3/26/20,4,0
South Dakota,US,44.71571812,-100.1278092,3/26/20,0,0
West Virginia,US,37.65390597,-80.86009693,3/26/20,0,0
Colorado,US,39.63803232,-106.1150762,3/26/20,9,0
Ohio,US,41.12464734,-81.53123079,3/26/20,50,0
Utah,US,40.86688146,-110.9535882,3/26/20,95,0
Kansas,US,37.23682549,-97.47721621,3/26/20,1,0
Tennessee,US,36.46824103,-86.45917204,3/26/20,43,0
Alabama,US,32.59117397,-88.19916205,3/26/20,0,0
Florida,US,28.70181754,-82.0794267,3/26/20,24,0
Georgia,US,32.03650571,-84.19821492,3/26/20,5,0
South Carolina,US,33.91826534,-80.37942316,3/26/20,10,2
Mississippi,US,33.60192578,-90.58882684,3/26/20,4,0
North Carolina,US,36.41689489,-80.69102283,3/26/20,1,0
Virginia,US,37.11781893,-76.88450012,3/26/20,0,0
Pennsylvania,US,41.82147784,-75.80071959,3/26/20,1,0
Delaware,US,38.66143781,-75.39031349,3/26/20,27,1
New Jersey,US,41.13891592,-74.69118243,3/26/20,49,0
Virginia,US,36.92432914,-77.25791182,3/26/20,0,0
California,US,39.03417539,-121.6945899,3/26/20,2,0
Texas,US,30.49856623,-100.5382014,3/26/20,0,0
Florida,US,30.19746066,-82.9909967,3/26/20,0,0
North Carolina,US,35.48665845,-83.48748932,3/26/20,0,0
Montana,US,45.81367654,-109.9425686,3/26/20,0,0
Wyoming,US,41.65943896,-108.8827882,3/26/20,1,0
Minnesota,US,45.2829032,-95.68264092,3/26/20,0,0
Texas,US,34.53028891,-101.7349174,3/26/20,1,0
Indiana,US,38.82767338,-85.03022429,3/26/20,0,0
Georgia,US,32.69642758,-84.53351366,3/26/20,0,0
Maryland,US,38.76618159,-76.10882561,3/26/20,1,0
Georgia,US,33.56543317,-82.88136816,3/26/20,0,0
Alabama,US,33.37823223,-86.16886178,3/26/20,4,0
Mississippi,US,33.95339918,-90.1729398,3/26/20,2,0
Alabama,US,32.86698258,-85.79833053,3/26/20,4,0
Iowa,US,42.07991767,-92.53266945,3/26/20,4,0
Missouri,US,36.65465345,-93.04075153,3/26/20,1,0
Louisiana,US,30.62888673,-90.40664996,3/26/20,7,0
New Mexico,US,36.58006022,-105.6310198,3/26/20,3,0
Texas,US,32.77143818,-97.29101614,3/26/20,100,1
Mississippi,US,34.65133709,-89.94485778,3/26/20,6,0
Georgia,US,32.04785085,-82.05539188,3/26/20,2,0
Florida,US,30.04848048,-83.60445406,3/26/20,0,0
Georgia,US,32.55792548,-84.25077141,3/26/20,1,0
Iowa,US,40.73710579,-94.69778563,3/26/20,0,0
Kentucky,US,37.3677562,-85.3329931,3/26/20,0,0
Texas,US,32.30163422,-99.89007449,3/26/20,1,0
West Virginia,US,39.33602617,-80.0421439,3/26/20,0,0
Wisconsin,US,45.21179252,-90.5004405,3/26/20,0,0
Illinois,US,40.50716185,-89.51404662,3/26/20,0,0
Virginia,US,37.12191123,-81.56685568,3/26/20,0,0
California,US,40.12570935,-122.2370171,3/26/20,0,0
Georgia,US,31.92829517,-82.93491155,3/26/20,0,0
Colorado,US,38.88133511,-105.1614893,3/26/20,7,1
Louisiana,US,32.00760749,-91.32915234,3/26/20,0,0
Louisiana,US,29.37343766,-90.82626855,3/26/20,21,0
Georgia,US,31.77527543,-84.44069698,3/26/20,5,0
Texas,US,30.22429013,-102.0766732,3/26/20,0,0
Texas,US,33.17402785,-102.3354521,3/26/20,3,0
Idaho,US,43.75303583,-111.2056773,3/26/20,2,0
Montana,US,47.83741052,-112.2410688,3/26/20,0,0
Wyoming,US,43.93522482,-110.5890801,3/26/20,7,0
Missouri,US,37.31728859,-91.96564727,3/26/20,0,0
Oklahoma,US,36.74777635,-101.4889765,3/26/20,0,0
Nebraska,US,40.17626377,-97.59504381,3/26/20,0,0
Georgia,US,30.86392347,-83.91847289,3/26/20,1,0
Kansas,US,39.35107575,-101.0553705,3/26/20,0,0
Nebraska,US,41.91358968,-100.5556632,3/26/20,0,0
Texas,US,33.17751417,-99.21226795,3/26/20,0,0
Nebraska,US,42.15725356,-96.54157099,3/26/20,0,0
Washington,US,46.9291895,-122.8290656,3/26/20,24,0
Georgia,US,31.45743864,-83.5236119,3/26/20,5,0
Oregon,US,45.46248721,-123.712066,3/26/20,1,0
Oklahoma,US,34.37288446,-98.92426619,3/26/20,0,0
New York,US,42.16852837,-76.30835812,3/26/20,2,0
Pennsylvania,US,41.77255149,-77.25433032,3/26/20,0,0
Mississippi,US,34.76872156,-88.90988194,3/26/20,14,0
Indiana,US,40.38872739,-86.89413959,3/26/20,7,0
Indiana,US,40.31123252,-86.05234925,3/26/20,2,0
Tennessee,US,35.501942,-89.73694895,3/26/20,8,0
Mississippi,US,34.74023475,-88.23917219,3/26/20,0,0
Texas,US,33.21339719,-94.96797273,3/26/20,0,0
Kentucky,US,36.8381152,-87.17878374,3/26/20,0,0
Minnesota,US,46.06996226,-94.89785296,3/26/20,0,0
South Dakota,US,43.19338568,-100.7195503,3/26/20,0,0
Connecticut,US,41.85853803,-72.3308481,3/26/20,33,3
Texas,US,31.40464436,-100.462443,3/26/20,2,0
New York,US,42.44945765,-76.47229843,3/26/20,23,0
Utah,US,40.44862644,-113.1295715,3/26/20,4,0
Montana,US,48.65577551,-111.6942414,3/26/20,1,0
Georgia,US,32.12059861,-82.32957247,3/26/20,1,0
New Mexico,US,34.64048375,-105.8508949,3/26/20,0,0
North Dakota,US,48.68565745,-99.24564265,3/26/20,0,0
Georgia,US,34.91369188,-83.7410746,3/26/20,0,0
North Dakota,US,47.45367788,-97.16323288,3/26/20,0,0
North Carolina,US,35.20383864,-82.79638423,3/26/20,2,0
Minnesota,US,45.77298854,-96.47062949,3/26/20,0,0
Texas,US,30.33432034,-97.7853562,3/26/20,119,0
Montana,US,46.2097322,-107.2666516,3/26/20,0,0
Kansas,US,38.91467218,-99.87284448,3/26/20,0,0
Wisconsin,US,44.30360275,-91.35893614,3/26/20,0,0
Georgia,US,32.40422134,-82.56904553,3/26/20,0,0
Kentucky,US,36.80767017,-87.87333656,3/26/20,0,0
Kentucky,US,38.61056487,-85.33775972,3/26/20,0,0
California,US,40.6491767,-123.114713,3/26/20,0,0
Texas,US,31.0879489,-95.1367187,3/26/20,0,0
South Dakota,US,43.34459388,-99.8854891,3/26/20,0,0
Georgia,US,33.03349196,-85.02812115,3/26/20,10,0
Tennessee,US,36.39026213,-86.16087954,3/26/20,0,0
Ohio,US,41.31735028,-80.76109643,3/26/20,12,1
West Virginia,US,39.11240885,-79.57053576,3/26/20,2,0
California,US,36.22026558,-118.8020203,3/26/20,18,0
Oklahoma,US,36.11939621,-95.94013939,3/26/20,41,1
Mississippi,US,34.64967704,-90.37481167,3/26/20,5,1
California,US,38.02644018,-119.9525093,3/26/20,0,0
Georgia,US,31.71612656,-83.62069378,3/26/20,2,0
South Dakota,US,43.3109081,-97.14865776,3/26/20,0,0
Alabama,US,33.28726072,-87.52556818,3/26/20,19,0
Ohio,US,40.44214695,-81.47226262,3/26/20,3,0
Michigan,US,43.46606813,-83.41897025,3/26/20,2,1
Georgia,US,32.67435595,-83.43078662,3/26/20,2,0
Idaho,US,42.35440512,-114.6685381,3/26/20,1,0
Texas,US,30.77031716,-94.37690895,3/26/20,0,0
West Virginia,US,39.46811972,-80.88772676,3/26/20,0,0
North Carolina,US,35.87147226,-76.17055253,3/26/20,0,0
Wyoming,US,41.2878183,-110.5475782,3/26/20,0,0
Utah,US,40.12491499,-109.5174415,3/26/20,0,0
New York,US,41.89027881,-74.26252104,3/26/20,78,0
Oregon,US,45.59073056,-118.7353826,3/26/20,2,0
Alaska,US,0,0,3/26/20,0,1
Arizona,US,0,0,3/26/20,0,4
Arkansas,US,0,0,3/26/20,24,1
Colorado,US,0,0,3/26/20,102,0
Georgia,US,0,0,3/26/20,166,32
Hawaii,US,0,0,3/26/20,8,0
Illinois,US,0,0,3/26/20,668,0
Kentucky,US,0,0,3/26/20,104,0
Louisiana,US,0,0,3/26/20,13,1
Maine,US,0,0,3/26/20,1,0
Massachusetts,US,0,0,3/26/20,267,9
Nevada,US,0,0,3/26/20,4,4
New Jersey,US,0,0,3/26/20,1478,63
New York,US,0,0,3/26/20,0,45
Rhode Island,US,0,0,3/26/20,33,0
Tennessee,US,0,0,3/26/20,112,0
Vermont,US,0,0,3/26/20,8,4
Washington,US,0,0,3/26/20,69,0
Tennessee,US,36.10890856,-82.43709629,3/26/20,0,0
Arkansas,US,33.16887091,-92.59746952,3/26/20,1,0
Florida,US,30.04412971,-82.37497443,3/26/20,0,0
Georgia,US,34.82995757,-83.98967069,3/26/20,0,0
Illinois,US,37.47119609,-89.25548938,3/26/20,0,0
Indiana,US,39.62550777,-84.92497066,3/26/20,0,0
Iowa,US,41.0277278,-94.24234847,3/26/20,0,0
Kentucky,US,37.66166713,-87.94300009,3/26/20,0,0
Louisiana,US,32.83121059,-92.3749373,3/26/20,2,0
Mississippi,US,34.49162015,-89.00776006,3/26/20,2,0
New Jersey,US,40.65835409,-74.30680092,3/26/20,432,0
New Mexico,US,36.48126404,-103.4709624,3/26/20,0,0
North Carolina,US,34.98960527,-80.52955873,3/26/20,27,0
Ohio,US,40.30016061,-83.37239023,3/26/20,3,0
Oregon,US,45.30915495,-118.0068979,3/26/20,1,0
Pennsylvania,US,40.96188846,-77.05996014,3/26/20,0,0
South Carolina,US,34.68835752,-81.61730349,3/26/20,1,0
South Dakota,US,42.83112163,-96.6557828,3/26/20,0,0
Tennessee,US,36.28590426,-83.83651902,3/26/20,0,0
Texas,US,32.73706798,-94.93999853,3/26/20,0,0
West Virginia,US,38.89285061,-80.23689136,3/26/20,0,0
Georgia,US,32.87920671,-84.30024826,3/26/20,0,0
Texas,US,31.36868194,-102.0423217,3/26/20,0,0
Utah,US,40.1166722,-111.6657662,3/26/20,24,0
Texas,US,29.35739637,-99.76229172,3/26/20,0,0
Texas,US,29.89149232,-101.1525205,3/26/20,1,0
Alaska,US,61.47502768,-144.7126799,3/26/20,0,0
New Mexico,US,34.71669834,-106.8103733,3/26/20,0,0
Idaho,US,44.76728382,-115.5676773,3/26/20,1,0
Montana,US,48.36435097,-106.6669635,3/26/20,0,0
Nebraska,US,41.56730777,-98.98197724,3/26/20,0,0
Arkansas,US,35.58095779,-92.51295036,3/26/20,11,0
Iowa,US,40.75326764,-91.95017958,3/26/20,0,0
Michigan,US,42.25190229,-86.01939087,3/26/20,2,0
Tennessee,US,35.69864497,-85.45221699,3/26/20,0,0
Ohio,US,40.8554138,-84.591117,3/26/20,0,0
Texas,US,32.56483801,-95.83766469,3/26/20,1,0
North Carolina,US,36.36880673,-78.40670845,3/26/20,2,0
Indiana,US,38.02658833,-87.58763124,3/26/20,4,0
Pennsylvania,US,41.40323442,-79.75845449,3/26/20,0,0
California,US,34.44465746,-119.0910613,3/26/20,50,1
Illinois,US,40.18417171,-87.73384359,3/26/20,0,0
Louisiana,US,29.83517605,-92.30292538,3/26/20,1,0
Indiana,US,39.8523352,-87.46160542,3/26/20,0,0
Louisiana,US,31.10884837,-93.18153838,3/26/20,2,0
Missouri,US,37.8457799,-94.34127305,3/26/20,0,0
Wisconsin,US,43.59422667,-90.8324691,3/26/20,0,0
Texas,US,28.79780988,-96.96813006,3/26/20,3,0
Indiana,US,39.42944561,-87.39169027,3/26/20,3,0
Wisconsin,US,46.05467334,-89.51719204,3/26/20,1,0
Ohio,US,39.25208988,-82.4831444,3/26/20,0,0
Virginia,US,36.73285734,-76.04566934,3/26/20,26,1
Florida,US,29.05858895,-81.18263252,3/26/20,29,0
Illinois,US,38.44272901,-87.84922065,3/26/20,0,0
Indiana,US,40.84704239,-85.79328272,3/26/20,0,0
Minnesota,US,44.28424356,-92.23121312,3/26/20,4,0
Kansas,US,38.95471985,-96.20350509,3/26/20,0,0
Minnesota,US,46.58589171,-94.96968506,3/26/20,0,0
Oklahoma,US,35.96024096,-95.51911308,3/26/20,6,0
